geonameid,lat,lon,country_code,name_en,name_zh
299268,39.77709,40.37783,TR,Tercan,
299413,39.64111,41.50542,TR,Tekman,
299499,37.30968,29.77538,TR,Tefenni,
299545,39.54237,29.49866,TR,Tavşanlı,
299575,37.57351,29.07058,TR,Tavas,塔瓦斯
299582,38.49221,42.28269,TR,Tatvan,
299643,36.3214,33.88165,TR,Taşucu,
299701,39.62966,43.36878,TR,Taşlıçay,
299755,36.9243,32.49131,TR,Taşkent,
299817,36.91766,34.89277,TR,Tarsus,大數
299900,38.6908,35.5538,TR,Talas,
300058,39.91361,28.15778,TR,Susurluk,
300075,36.97612,38.42533,TR,Suruç,
300195,37.88989,28.15436,TR,Sultanhisar,
300201,38.53111,31.22806,TR,Sultandağı,
300273,38.53111,30.54583,TR,Şuhut,
300352,39.81012,35.18596,TR,Sorgun,
300371,39.18554,27.60945,TR,Soma,索馬
300377,38.96525,41.05443,TR,Solhan,
300399,37.7482,27.40614,TR,Söke,瑟凱
300593,39.45037,31.53409,TR,Sivrihisar,
300601,38.44223,39.30938,TR,Sivrice,
300614,37.75503,39.31667,TR,Siverek,
300616,38.49944,29.68361,TR,Sivaslı,
300619,39.74833,37.01611,TR,Sivas,錫瓦斯
300632,38.06251,42.02517,TR,Şirvan,
300640,37.51393,42.45432,TR,Şırnak,
300732,39.24128,28.17842,TR,Sındırgı,
300743,38.03645,38.61257,TR,Sincik,
300754,38.74444,30.24278,TR,Sinanpaşa,
300791,39.0882,28.97767,TR,Simav,
300796,38.13708,41.00817,TR,Silvan,錫爾萬
300797,37.24379,42.46345,TR,Silopi,
300808,36.37778,33.93444,TR,Silifke,錫利夫凱
300822,37.9293,41.94134,TR,Siirt,錫爾特
301010,37.41926,31.84527,TR,Seydişehir,
301089,36.36139,36.21361,TR,Serinyol,
301101,36.91694,31.09889,TR,Serik,塞里克
301172,38.10444,30.54861,TR,Senirkent,
301209,37.30514,44.5742,TR,Şemdinli,
301251,38.74444,28.86778,TR,Selendi,
301350,38.1975,26.83881,TR,Seferihisar,
301353,39.5043,34.7563,TR,Şefaatlı,
301431,37.53544,40.87876,TR,Savur,
301453,39.38319,27.65612,TR,Savaştepe,
301483,38.32767,41.41377,TR,Sason,
301492,38.73455,27.56811,TR,Saruhanlı,
301529,38.42069,43.25889,TR,Edremit,
301537,39.35186,36.40976,TR,Şarkışla,
301539,38.07944,31.36639,TR,Şarkîkaraağaç,
301566,38.98349,33.84136,TR,Sarıyahşi,
301567,36.69759,32.61673,TR,Sarıveliler,
301609,39.07694,35.96671,TR,Sarıoğlan,
301731,38.23953,28.69663,TR,Sarıgöl,
301770,37.15172,35.50769,TR,Sarıçam,
301824,38.26201,32.40457,TR,Sarayönü,
301827,37.92448,28.92516,TR,Sarayköy,薩拉伊柯伊
301829,39.69361,35.51111,TR,Saraykent,
301884,39.0273,29.22218,TR,Şaphane,
301911,38.46472,30.26946,TR,Sandıklı,桑德克勒
301943,37.58194,38.47417,TR,Samsat,萨姆萨特
301975,36.08012,35.97603,TR,Samandağ,
302043,38.48258,28.14774,TR,Salihli,
302150,37.98632,36.09056,TR,Saimbeyli,
302355,36.26791,36.56747,TR,Reyhanlı,
302401,39.89315,38.76607,TR,Refahiye,
302482,37.42778,34.87167,TR,Pozantı,波贊特
302525,39.57715,32.14132,TR,Polatlı,波拉特勒
302667,38.72285,36.39314,TR,Pınarbaşı,
302720,37.93573,42.54927,TR,Pervari,
302724,38.86574,39.32273,TR,Pertek,佩爾泰克
302781,39.99395,29.90424,TR,Pazaryeri,
302787,38.995,29.12583,TR,Pazarlar,
302819,39.22493,42.85693,TR,Patnos,
302824,39.97975,41.66997,TR,Pasinler,
302912,38.69135,39.91984,TR,Palu,
303022,38.65455,43.98869,TR,Özalp,
303195,37.07417,36.24778,TR,Osmaniye,奧斯曼尼耶
303290,38.73728,34.03866,TR,Ortaköy,
303354,36.83915,28.76457,TR,Ortaca,
303409,39.90333,28.99056,TR,Orhaneli,
303532,37.39903,40.95442,TR,Ömerli,
303642,36.96572,37.51339,TR,Oğuzeli,
303700,38.2278,27.96955,TR,Ödemiş,
303750,37.07028,41.21465,TR,Nusaybin,
303763,37.96366,37.44047,TR,Nurhak,
303798,37.00972,37.79417,TR,Nizip,
303827,37.96583,34.67935,TR,Niğde,尼代
303831,38.625,34.71222,TR,Nevşehir,內夫謝希爾
303873,37.91631,28.32225,TR,Nazilli,納濟利
303919,37.39148,37.13614,TR,Narlı,
304009,38.40624,41.92018,TR,Mutki,
304013,36.64389,33.43885,TR,Mut,
304081,38.73163,41.48482,TR,Muş,穆什
304184,37.21807,28.3665,TR,Muğla,穆拉
304196,39.06147,34.38286,TR,Mucur,
304355,37.31639,27.78389,TR,Milas,米拉斯
304382,37.41908,41.33909,TR,Midyat,米迪亞特
304531,36.81196,34.63886,TR,Mersin,
304612,38.60754,27.06938,TR,Menemen,
304734,37.47801,40.48152,TR,Mazıdağı,
304782,36.855,28.27417,TR,Marmaris,马尔马里斯港
304797,37.31309,40.74357,TR,Mardin,馬爾丁
304827,38.61202,27.42647,TR,Manisa,
304854,36.78672,31.44086,TR,Manavgat,
304916,39.1465,42.53536,TR,Malazgirt,
304922,38.35018,38.31667,TR,Malatya,馬拉蒂亞
305089,38.45821,40.63888,TR,Lice,
305210,37.9133,28.45917,TR,Kuyucak,
305268,39.42417,29.98333,TR,Kütahya,屈塔希亞
305359,37.86014,27.25713,TR,Kuşadası,庫沙達瑟
305532,37.92533,41.68493,TR,Kurtalan,
305737,38.87656,37.66279,TR,Kuluncak,
305742,39.09513,33.07989,TR,Kulu,
305750,38.49754,41.00668,TR,Kulp,
305810,38.54726,28.64976,TR,Kula,
306041,38.19118,41.47775,TR,Kozluk,
306112,37.45517,35.81573,TR,Kozan,
306207,38.71882,39.86268,TR,Kovancılar,
306285,37.85333,28.05167,TR,Köşk,
306474,37.06498,30.19565,TR,Korkuteli,科爾庫泰利
306476,38.7339,41.78396,TR,Korkut,
306571,37.87135,32.48464,TR,Konya,科尼亞
306908,37.76113,27.70583,TR,Koçarlı,
306935,38.28889,40.49786,TR,Kocaköy,
307084,37.18836,40.57723,TR,Kızıltepe,
307211,37.58105,29.26639,TR,Serinhisar,
307515,39.14583,34.16389,TR,Kırşehir,克爾謝希爾
307623,39.10638,27.66925,TR,Kırkağaç,
307654,39.84528,33.50639,TR,Kırıkkale,克勒克卡萊
307657,36.49939,36.35755,TR,Kırıkhan,
307727,38.23056,28.20444,TR,Kiraz,
307786,39.08722,27.38333,TR,Kınık,
307864,36.71611,37.115,TR,Kilis,基利斯
308024,39.67306,33.61361,TR,Keskin,
308133,39.68889,28.15222,TR,Kepsut,
308224,38.42621,27.41731,TR,Kemalpaşa,
308365,37.9425,30.30222,TR,Keçiborlu,
308389,38.7938,38.73517,TR,Keban,
308464,38.73222,35.48528,TR,Kayseri,開塞利
308572,37.55762,41.16231,TR,Kayapınar,
308998,37.5485,35.39603,TR,Aladağ,
309032,39.29044,41.00594,TR,Karlıova,
309199,39.69604,42.14277,TR,Karayazı,
309415,37.71596,33.55064,TR,Karapınar,
309527,37.18111,33.215,TR,Karaman,卡拉曼
309610,39.87036,43.63014,TR,Karakoyunlu,
309647,39.71467,43.04015,TR,Ağrı,阿勒
309663,38.95178,40.02706,TR,Karakoçan,
309705,39.59417,33.37778,TR,Karakeçili,
309758,37.25667,35.05889,TR,Karaisalı,
310004,39.34364,42.09918,TR,Karaçoban,
310044,37.72816,28.60569,TR,Karacasu,
310554,39.23354,37.39111,TR,Kangal,
310641,39.3575,33.72389,TR,Kaman,卡曼
310789,37.43917,28.84528,TR,Kale,
310855,37.78552,38.6237,TR,Kâhta,
310859,37.5847,36.92641,TR,Kahramanmaraş,卡赫拉曼馬拉什
310888,39.99568,35.79193,TR,Kadışehri,
310892,37.37389,36.09611,TR,Kadirli,
310907,38.23972,32.21139,TR,Kadınhanı,
311046,38.41273,27.13838,TR,İzmir,伊兹密尔
311054,39.58389,27.48639,TR,İvrindi,
311073,37.76444,30.55222,TR,Isparta,伊斯帕爾塔
311111,36.58718,36.17347,TR,İskenderun,伊斯肯德倫
311193,38.86194,30.75028,TR,İscehisar,
311314,37.85222,27.72361,TR,İncirliova,因吉爾利奧瓦
311433,39.87544,38.11358,TR,İmranlı,
311453,37.26506,35.65717,TR,İmamoğlu,
311533,39.94653,41.0952,TR,Ilıca,
311553,38.27917,31.91389,TR,Ilgın,
311645,39.02916,30.41639,TR,İhsaniye,
311665,39.92371,44.045,TR,Iğdır,厄德尔
311704,37.33481,41.88944,TR,İdil,伊迪爾
311777,37.95388,31.59639,TR,Hüyük,
311869,39.10029,39.20816,TR,Hozat,
311962,37.7573,29.26996,TR,Honaz,
312024,38.22498,42.4183,TR,Hizan,
312114,39.35766,41.69253,TR,Hınıs,
312134,37.58687,38.95505,TR,Hilvan,
312156,36.20802,36.12787,TR,Hıdırbey,
312245,38.81622,37.92882,TR,Hekimhan,
312253,38.24903,40.77129,TR,Hazro,
312289,39.43212,32.49732,TR,Haymana,
312355,39.55833,27.09833,TR,Havran,
312405,36.79944,36.51778,TR,Hassa,
312504,37.12838,36.54608,TR,Hasanbeyli,
312531,36.86,39.03139,TR,Harran,
312663,38.40741,40.38578,TR,Hani,
312899,36.98776,32.45674,TR,Hadim,
313013,38.64631,35.44937,TR,Hacılar,
313110,38.94077,34.5577,TR,Hacıbektaş,
313314,38.72225,37.27097,TR,Gürün,
313331,38.5758,42.01558,TR,Güroymak,
313526,36.81339,31.99971,TR,Gündoğmuş,
313658,38.74594,34.62524,TR,Gülşehir,
313669,36.34148,33.39921,TR,Gülnar,
313960,38.93278,28.28942,TR,Gördes,
313973,37.95639,30.5114,TR,Gönen,
314038,38.71389,27.91417,TR,Gölmarmara,
314072,37.1459,29.50876,TR,Gölhisar,
314136,37.78361,37.63667,TR,Gölbaşı,格爾巴舍
314188,38.02096,36.4973,TR,Göksun,
314557,38.2921,43.10189,TR,Gevaş,
314573,37.87056,27.60283,TR,Germencik,
314608,37.56249,41.37753,TR,Gercüş,
314648,38.74773,40.55343,TR,Genç,
314665,39.18342,36.07189,TR,Gemerek,
314698,38.12083,31.01528,TR,Gelendost,
314716,38.99389,29.39131,TR,Gediz,
314812,36.26942,32.31792,TR,Gazipaşa,
314830,37.05944,37.3825,TR,Gaziantep,加濟安泰普
314903,38.6703,26.75656,TR,Foça,
314923,36.295,30.14056,TR,Finike,菲尼凱
314967,36.64038,29.12758,TR,Fethiye,费特希耶
314996,39.09056,35.56722,TR,Felahiye,
315061,39.78561,26.34083,TR,Ezine,
315183,38.39976,28.96905,TR,Eşme,
315202,39.77667,30.52056,TR,Eskişehir,埃斯基谢希尔
315368,39.90861,41.27694,TR,Erzurum,埃尔祖鲁姆
315373,39.73919,39.49015,TR,Erzincan,埃尔津詹
315378,37.74183,42.17422,TR,Eruh,
315401,36.64043,32.89179,TR,Ermenek,
315468,38.26899,39.75446,TR,Ergani,
315515,36.60498,34.30836,TR,Erdemli,埃爾代姆利
315530,39.02587,43.35964,TR,Erciş,
315617,37.90222,33.83722,TR,Emirgazi,
315621,39.01972,31.15,TR,Emirdağ,埃米爾達
315639,39.343,29.25847,TR,Emet,
315697,36.73583,29.91775,TR,Elmalı,埃爾馬勒
315720,39.92083,33.23083,TR,Elmadağ,
315758,39.79803,42.67574,TR,Eleşkirt,
315795,38.20591,37.1983,TR,Elbistan,
315808,38.67431,39.22321,TR,Elazığ,埃拉泽
315835,38.05974,37.18786,TR,Ekinözü,
315985,39.59611,27.02444,TR,Edremit,埃德雷米特
316102,39.58596,28.62568,TR,Dursunbey,
316284,36.83917,36.23025,TR,Dörtyol,
316330,39.80194,29.60918,TR,Domaniç,
316411,39.54694,44.08417,TR,Doğubayazıt,
316431,38.30746,39.03431,TR,Doğanyol,
316440,38.08574,37.87116,TR,Doğanşehir,
316469,36.84432,35.34396,TR,Doğankent,
316475,38.1463,31.67648,TR,Doğanhisar,
316541,37.91363,40.21721,TR,Diyarbakır,迪亚巴克尔
316542,39.54056,43.67135,TR,Diyadin,迪亞丁
316544,39.371,38.1137,TR,Divriği,迪夫里伊
316634,38.065,30.16557,TR,Dinar,迪納爾
316726,39.071,26.89017,TR,Dikili,迪基利
316746,38.36571,40.0645,TR,Dicle,
316795,38.39056,35.49222,TR,Develi,
316877,38.3751,34.73419,TR,Derinkuyu,
317049,37.39179,31.50918,TR,Derebucak,
317095,38.01422,32.01639,TR,Derbent,
317109,37.77417,29.0875,TR,Denizli,代尼茲利
317241,39.04607,28.65889,TR,Demirci,
317332,39.95371,34.02587,TR,Delice,
317496,37.91861,29.86056,TR,Dazkırı,
317515,37.73392,27.29283,TR,Davutlar,
317587,37.54616,41.71652,TR,Dargeçit,
317588,38.54583,37.50583,TR,Darende,
317837,38.20798,39.28554,TR,Çüngüş,
317844,37.5732,32.77446,TR,Çumra,
317851,38.24963,27.13429,TR,Menderes,
317953,37.24806,43.61361,TR,Çukurca,
318137,37.57444,43.74083,TR,Hakkâri,
318253,37.33024,42.18484,TR,Cizre,
318264,38.30139,29.73861,TR,Çivril,
318372,37.61266,28.05912,TR,Çine,
318506,38.66072,32.92437,TR,Cihanbeyli,
318603,39.38306,31.03917,TR,Çifteler,
318668,36.84722,40.05,TR,Ceylanpınar,
318675,37.02472,35.8175,TR,Ceyhan,傑伊漢
318755,38.32614,26.30574,TR,Çeşme,切什梅
318766,38.13538,39.445,TR,Çermik,
318885,39.02444,31.79056,TR,Çeltik,
318904,38.0256,38.23665,TR,Çelikhan,
319069,39.30278,35.64389,TR,Çayıralan,
319104,38.59167,31.02861,TR,Çay,
320004,37.74523,37.28618,TR,Çağlayancerit,
320369,39.50041,26.97269,TR,Burhaniye,
320374,37.96397,28.7427,TR,Buharkent,
320392,37.72028,30.29083,TR,Burdur,巴爾杜爾
320406,38.8463,35.86033,TR,Bünyan,
320437,38.045,28.83056,TR,Buldan,布爾丹
320448,39.08656,42.27158,TR,Bulanık,
320533,37.45917,30.595,TR,Bucak,
320557,39.90778,30.03667,TR,Bozüyük,博聚于克
320581,37.3625,38.52667,TR,Bozova,
320621,37.18963,32.24736,TR,Bozkır,
320647,37.67134,28.31395,TR,Bozdoğan,
320871,37.89056,34.55889,TR,Bor,博爾
320879,38.71111,31.04861,TR,Bolvadin,
320995,37.03833,27.42917,TR,Bodrum,博德鲁姆
321025,38.40115,42.10784,TR,Bitlis,比特利斯
321031,37.84514,40.65931,TR,Bismil,
321062,37.02577,37.97841,TR,Birecik,
321082,38.88472,40.49389,TR,Bingöl,
321136,39.3925,28.13111,TR,Bigadiç,
321184,37.56318,43.16583,TR,Beytüşşebap,
321191,37.67735,31.72458,TR,Beyşehir,
321219,39.68694,31.20556,TR,Beylikova,
321337,37.69278,37.86111,TR,Besni,貝斯尼
321360,37.91573,41.2865,TR,Beşiri,
321572,36.48866,36.19489,TR,Belen,
321750,38.15754,41.7733,TR,Baykan,
321836,37.88738,41.13221,TR,Batman,巴特曼
321887,37.89722,30.01167,TR,Başmakçı,
321929,38.56866,38.81634,TR,Baskil,
321940,38.04526,44.01718,TR,Başkale,
322051,38.73707,29.75194,TR,Banaz,
322165,39.64917,27.88611,TR,Balıkesir,巴勒克埃西爾
322250,37.97694,29.60861,TR,Baklan,
322537,37.7071,27.54875,TR,Bağarası,
322673,39.31927,26.69341,TR,Ayvalık,
322692,39.60111,26.40472,TR,Ayvacık,
322817,37.09694,31.59917,TR,İbradı,
322830,37.84501,27.83963,TR,Aydın,艾登
322965,38.715,34.84667,TR,Avanos,
323014,37.88859,28.21528,TR,Atça,
323039,37.95083,30.63861,TR,Atabey,
323653,38.5634,40.1248,TR,Arıcak,
323721,39.04117,38.49516,TR,Arapgir,
323750,37.42667,37.689,TR,Araban,
323777,36.90812,30.69556,TR,Antalya,安塔利亞
323779,36.20655,36.15722,TR,Antakya,安条克
323786,39.91987,32.85427,TR,Ankara,安卡拉
323797,37.57757,36.35492,TR,Andırın,
323828,36.07508,32.83691,TR,Anamur,阿納穆爾
323886,39.27249,36.75098,TR,Altınyayla,
323911,39.57944,26.73722,TR,Altınoluk,
323930,38.30778,32.86861,TR,Altınekin,
323963,39.76903,30.9606,TR,Alpu,
324106,38.79975,26.97203,TR,Aliağa,
324172,38.35083,28.51718,TR,Alaşehir,阿拉谢希尔
324190,36.54375,31.99982,TR,Alanya,阿拉尼亚
324486,37.04861,31.79,TR,Akseki,
324490,38.3575,31.41639,TR,Akşehir,
324496,38.37255,34.02537,TR,Aksaray,阿克萨赖
324698,38.91852,27.84006,TR,Akhisar,阿克希薩爾
324768,39.66028,35.88361,TR,Akdağmadeni,
324859,38.94728,38.9423,TR,Akçapınar,
324944,36.71111,38.9475,TR,Akçakale,阿克恰卡萊
324953,38.33899,37.97021,TR,Akçadağ,
325028,37.22616,41.05138,TR,Akarsu,
325066,38.5196,27.93865,TR,Ahmetli,
325103,38.7489,42.48007,TR,Ahlat,
325269,38.87484,33.91674,TR,Ağaçören,
325303,38.75667,30.54333,TR,Afyonkarahisar,阿菲永卡拉希萨尔
325304,38.24769,36.91399,TR,Afşin,
325330,37.76441,38.27629,TR,Adıyaman,阿德亚曼省
325336,38.79911,42.73159,TR,Adilcevaz,
325363,36.98615,35.32531,TR,Adana,阿达纳
325426,37.42385,29.34941,TR,Acıpayam,
325449,38.55028,34.50917,TR,Acıgöl,
415534,37.16821,36.73623,TR,Nurdağı,
447049,36.75337,32.68018,TR,Başyayla,
447273,36.76591,28.8028,TR,Dalaman,
737022,41.45139,31.79305,TR,Zonguldak,宗古爾達克
737054,40.30306,35.88639,TR,Zile,
737140,40.82042,41.53743,TR,Yusufeli,
737421,40.95326,39.85546,TR,Yomra,
737611,40.26444,29.65306,TR,Yenişehir,
737756,40.77115,32.03375,TR,Yeniçağa,
737961,40.76704,29.78275,TR,Körfez,
737980,40.75785,33.77819,TR,Yapraklı,
738025,40.65501,29.27693,TR,Yalova,亞洛瓦
738085,41.6325,35.52889,TR,Yakakent,
738154,41.57629,27.76732,TR,Vize,
738167,41.14361,35.45472,TR,Vezirköprü,韋濟爾克普呂
738228,41.04583,39.27639,TR,Vakfıkebir,
738251,41.26914,26.68598,TR,Uzunköprü,烏尊克普呂
738276,40.53218,41.53832,TR,Uzundere,
738349,41.14049,37.28851,TR,Ünye,
738444,40.86863,37.75405,TR,Ulubey,
738468,40.44631,34.45259,TR,Uğurludağ,
738614,41.94764,34.33861,TR,Türkeli,
738618,40.3875,36.08111,TR,Turhal,
738648,41.005,39.72694,TR,Trabzon,特拉布宗
738662,41.01545,34.04013,TR,Tosya,
738674,40.28892,41.54096,TR,Tortum,
738715,40.88402,39.28486,TR,Tonya,
738743,40.31389,36.55444,TR,Tokat,托卡特
738753,41.00694,38.81389,TR,Tirebolu,
738803,41.20917,36.97389,TR,Terme,
738907,41.21167,36.46,TR,Tekkeköy,
738927,40.9781,27.51101,TR,Tekirdağ,泰基爾達
739015,40.75972,36.3225,TR,Taşova,
739061,41.5098,34.21414,TR,Taşköprü,
739209,40.16005,38.08413,TR,Suşehri,
739215,40.90588,40.12792,TR,Sürmene,
739236,40.1675,34.37389,TR,Sungurlu,
739251,40.83129,35.64788,TR,Suluova,
739318,40.15733,33.716,TR,Sulakyurt,
739425,40.9059,30.47448,TR,Söğütlü,
739574,40.19064,39.11747,TR,Şiran,
739600,42.02683,35.16253,TR,Sinop,锡诺普
739634,41.07393,28.24644,TR,Silivri,
739636,41.17891,29.61085,TR,Şile,
739914,40.28833,38.42361,TR,Şebin Karahisar,
739950,41.25336,42.35531,TR,Şavşat,
740088,40.32769,42.58705,TR,Sarıkamış,
740230,40.69141,30.26738,TR,Sapanca,
740264,41.27976,36.3361,TR,Samsun,薩姆松
740303,40.93826,39.19006,TR,Şalpazarı,
740430,41.25083,32.69417,TR,Safranbolu,番紅花城
740462,40.48249,33.28352,TR,Şabanözü,
740483,41.02083,40.52194,TR,Rize,里澤
740570,41.6271,27.51481,TR,Pınarhisar,
740605,41.06556,37.77139,TR,Perşembe,
740659,40.41142,40.7678,TR,Pazaryolu,
740677,40.27652,36.28347,TR,Pazar,
740729,40.5081,30.16732,TR,Pamukova,
740881,40.35722,30.01417,TR,Osmaneli,
740883,40.97818,34.8047,TR,Osmancık,
741002,40.6242,33.10928,TR,Orta,
741045,40.48917,29.30889,TR,Orhangazi,
741100,40.97782,37.89047,TR,Ordu,
741160,40.53945,41.98722,TR,Oltu,
741240,40.94055,40.25918,TR,Of,
741304,40.59167,36.95167,TR,Niksar,
741330,40.34449,41.86088,TR,Narman,
741347,40.18593,31.35179,TR,Nallıhan,納勒漢
741385,40.03815,28.40866,TR,Mustafakemalpaşa,
741484,40.473,31.20755,TR,Mudurnu,
741487,40.37524,28.8838,TR,Mudanya,
741538,40.02621,30.57707,TR,Mihalgazi,
741570,40.45446,37.77353,TR,Mesudiye,
741609,40.87333,35.46306,TR,Merzifon,梅爾濟豐
741692,40.52,35.29528,TR,Mecitözü,
741725,40.96907,27.95503,TR,Marmara Ereğlisi,
741737,40.04639,27.97,TR,Manyas,
741771,40.89105,26.90201,TR,Malkara,
741850,40.81072,39.60465,TR,Maçka,
741855,41.40173,27.35746,TR,Lüleburgaz,
741878,40.34417,26.68556,TR,Lapseki,
741892,40.91056,35.89194,TR,Ladik,
742164,40.84101,33.26028,TR,Kurşunlu,
742238,40.87444,37.26389,TR,Kumru,
742499,40.30184,37.82336,TR,Koyulhisar,
742606,40.20692,39.64626,TR,Köse,
742657,40.73479,33.51844,TR,Korgun,
742658,40.82472,37.34667,TR,Korgan,
742686,40.80692,40.11439,TR,Köprübaşı,
742902,41.05336,30.85278,TR,Kocaali,
743051,40.46972,32.65056,TR,Kızılcahamam,克孜勒賈哈馬姆
743166,41.73508,27.22521,TR,Kırklareli,克爾克拉雷利
743404,40.19828,29.21237,TR,Kestel,
743438,40.91032,38.5013,TR,Keşap,
743439,40.85525,26.63266,TR,Keşan,
743537,40.12682,39.43424,TR,Kelkit,
743615,40.23167,32.68389,TR,Kazan,
743633,41.03083,30.3075,TR,Kaynarca,
743851,41.07833,36.0425,TR,Kavak,
743882,41.37805,33.77528,TR,Kastamonu,卡斯塔莫努
743952,40.59825,43.08548,TR,Kars,卡爾斯
744092,41.10442,30.69664,TR,Karasu,
744168,40.69129,29.61649,TR,Karamürsel,
744537,40.21323,28.3612,TR,Karacabey,
744562,41.20488,32.62768,TR,Karabük,卡拉比克省
744716,41.07,30.15262,TR,Kandıra,
744767,40.92046,40.43692,TR,Kalkandere,
744814,40.09722,33.40833,TR,Kalecik,
744873,40.15669,43.13424,TR,Kağızman,
744958,40.75,37.45,TR,Kabataş,
745026,40.42861,29.72111,TR,İznik,
745028,40.76499,29.92928,TR,İzmit,伊兹密特
745030,41.01192,40.36185,TR,İyidere,
745044,41.01384,28.94966,TR,Istanbul,伊斯坦布尔
745047,40.47981,40.99373,TR,İspir,
745076,40.73528,34.47389,TR,İskilip,
745148,40.92115,26.38273,TR,İpsala,
745169,40.07806,29.51333,TR,İnegol,
745175,41.97893,33.76012,TR,İnebolu,
745260,40.20107,25.90902,TR,Gökçeada,
745344,40.92511,33.62586,TR,Ilgaz,
745364,41.05833,37.08028,TR,İkizce,
745527,40.03885,42.16366,TR,Horasan,
745530,41.39046,41.41966,TR,Hopa,霍帕
745664,40.79944,30.74806,TR,Hendek,
745693,40.8853,40.36495,TR,Hayrat,
745697,41.21311,27.10688,TR,Hayrabolu,
745714,40.97056,35.66222,TR,Havza,
745719,41.54898,26.82207,TR,Havsa,
745903,41.23344,42.84037,TR,Hanak,
746232,40.21876,29.19487,TR,Gürsu,
746252,40.78995,37.60073,TR,Gürgentepe,
746308,40.9813,40.60465,TR,Güneysu,
746425,40.46001,39.47176,TR,Gümüşhane,
746426,40.87306,35.21472,TR,Gümüşhacıköy,
746546,40.40028,30.78833,TR,Göynük,
746552,40.23114,28.84017,TR,Görükle,
746565,41.03083,39.00306,TR,Görele,
746574,40.1049,27.65399,TR,Gönen,
746602,40.28472,30.31722,TR,Gölpazarı,
746643,40.78746,42.60603,TR,Göle,
746666,40.71501,29.81824,TR,Gölcük,
746821,41.30583,32.14234,TR,Gökçebey,
746881,40.91698,38.38741,TR,Giresun,吉雷松
746898,40.5075,30.2925,TR,Geyve,
746913,41.80361,35.20111,TR,Gerze,
746940,40.80083,32.19694,TR,Gerede,蓋雷代
746958,40.43094,29.15969,TR,Gemlik,
746983,40.40836,26.67174,TR,Gelibolu,蓋利博盧
747014,40.80276,29.43068,TR,Gebze,蓋布澤
747135,40.94082,30.48583,TR,Ferizli,
747155,41.02886,37.49977,TR,Fatsa,
747191,41.06436,39.14274,TR,Eynesil,
747471,41.28261,31.41806,TR,Ereğli,
747482,40.3996,27.79348,TR,Erdek,
747489,40.66889,36.5675,TR,Erbaa,
747618,40.52975,33.49903,TR,Eldivan,
747712,41.67719,26.55597,TR,Edirne,埃迪爾內
747728,40.18416,26.3574,TR,Eceabat,
747751,40.87461,39.41536,TR,Düzköy,
747764,40.83889,31.16389,TR,Düzce,
747826,41.41583,35.05444,TR,Durağan,
748166,41.60303,33.83922,TR,Devrekani,
748167,41.21917,31.95583,TR,Devrek,
748200,40.79658,40.2446,TR,Dernekpazarı,
748208,40.75694,29.81472,TR,Derince,
748240,40.7389,38.44337,TR,Dereli,
748378,40.27194,29.09833,TR,Demirtaş,
748761,41.47866,33.46667,TR,Daday,
748870,40.23861,33.03222,TR,Çubuk,
748879,40.54889,34.95333,TR,Çorum,喬魯姆
748893,41.16069,27.80093,TR,Çorlu,喬爾盧
749075,40.64538,29.1245,TR,Çınarcık,
749163,40.66028,29.32361,TR,Çiftlikköy,
749183,41.89211,33.00439,TR,Cide,
749279,40.81164,32.89358,TR,Çerkeş,
749392,40.07306,35.49472,TR,Çekerek,
749456,40.74267,40.23175,TR,Çaykara,
749481,40.09806,31.67319,TR,Çayırhan,
749502,41.08609,40.72213,TR,Çayeli,
749508,41.42639,32.07556,TR,Çaycuma,
749704,41.19889,36.72194,TR,Çarşamba,
749748,40.59995,33.6153,TR,Çankırı,
749780,40.15552,26.41271,TR,Çanakkale,恰纳卡莱省
749795,40.03328,27.05236,TR,Çan,
749843,40.48958,32.47499,TR,Çamlıdere,
749916,40.902,37.52786,TR,Çamaş,
750249,40.86778,29.13306,TR,Adalar,
750269,40.19559,29.06013,TR,Bursa,布尔萨
750317,40.93805,38.23148,TR,Bulancak,
750392,41.95769,34.01087,TR,Bozkurt,
750468,41.46889,34.76667,TR,Boyabat,
750496,41.35792,41.66579,TR,Borçka,
750516,40.73583,31.60611,TR,Bolu,博盧
750598,40.14192,29.97932,TR,Bilecik,比萊吉克
750605,40.22806,27.24222,TR,Biga,比加
750637,40.1675,31.92111,TR,Beypazarı,貝伊帕扎勒
750735,41.05202,39.23294,TR,Beşikdüzü,
750938,40.25631,40.22289,TR,Bayburt,巴伊布尔特省
750948,40.64583,34.26139,TR,Bayat,
751036,40.54694,37.16917,TR,Başçiftlik,
751057,41.63583,32.3375,TR,Bartın,巴爾滕
751077,40.35222,27.97667,TR,Bandırma,
751277,40.6681,29.91478,TR,Bahçecik,
751335,41.56787,35.90311,TR,Bafra,
751371,41.42809,27.0966,TR,Babaeski,
751427,40.99111,36.63139,TR,Ayvacık,
751475,40.38325,40.14272,TR,Aydıntepe,
751491,40.12727,35.28765,TR,Aydıncık,
751516,41.94472,34.58611,TR,Ayancık,
751575,40.81593,33.07556,TR,Atkaracalar,
751817,41.18161,41.82172,TR,Artvin,阿爾特溫
751818,40.11578,36.3001,TR,Artova,
751838,40.95271,39.92674,TR,Arsin,
751864,40.84522,43.32747,TR,Arpaçay,
751931,41.35121,41.30456,TR,Arhavi,
751949,41.19064,40.97935,TR,Ardeşen,
